,dayl,prcp,srad,swe,tmax,tmin,vp,TM
10108,45273.6,0.0,407.03,0.0,31.0,18.59,2135.11,2007-09-04
10109,44927.98,0.0,431.93,0.0,33.21,19.06,2209.79,2007-09-05
10110,44927.98,0.0,419.02,0.0,32.03,18.7,2152.79,2007-09-06
10111,44927.98,0.0,392.65,0.0,31.68,19.52,2276.41,2007-09-07
10112,44582.41,0.0,426.9,0.0,31.66,17.94,2070.43,2007-09-08
10113,44582.41,0.0,449.82,0.0,31.69,16.7,1896.01,2007-09-09
10114,44582.41,0.0,459.96,0.0,32.07,16.26,1840.93,2007-09-10
10115,44236.79,0.0,443.5,0.0,33.39,18.05,2076.29,2007-09-11
10116,44236.79,0.0,384.71,0.0,33.1,20.67,2426.51,2007-09-12
10117,44236.79,0.3,352.59,0.0,31.71,20.75,2439.48,2007-09-13
10118,43891.19,6.41,263.94,0.0,31.43,20.68,2429.01,2007-09-14
10119,43891.19,10.85,288.6,0.0,30.66,18.82,2175.88,2007-09-15
10120,43891.19,0.0,461.83,0.0,30.5,14.68,1671.51,2007-09-16
10121,43545.61,0.0,435.8,0.0,30.07,15.8,1793.19,2007-09-17
10122,43545.61,0.0,444.59,0.0,28.63,14.03,1602.06,2007-09-18
10123,43545.61,0.0,439.97,0.0,28.09,13.74,1577.72,2007-09-19
10124,43199.99,0.0,420.07,0.0,28.36,14.87,1693.13,2007-09-20
10125,43199.99,1.02,228.03,0.0,25.53,19.1,2213.67,2007-09-21
10126,42854.38,24.49,163.85,0.0,26.56,20.58,2412.72,2007-09-22
10127,42854.38,0.0,304.26,0.0,29.94,21.02,2482.44,2007-09-23
10128,42854.38,0.0,345.2,0.0,30.67,20.16,2347.15,2007-09-24
10129,42508.81,0.0,396.85,0.0,32.07,18.91,2187.03,2007-09-25
10130,42508.81,0.0,387.8,0.0,31.1,18.49,2131.49,2007-09-26
10131,42508.81,0.0,372.77,0.0,30.69,18.71,2158.17,2007-09-27
10132,42163.18,13.43,283.52,0.0,30.96,18.55,2136.47,2007-09-28
10133,42163.18,0.0,403.73,0.0,30.62,16.83,1909.68,2007-09-29
10134,42163.18,0.0,449.44,0.0,28.7,12.18,1414.24,2007-09-30
10135,41817.59,0.0,427.91,0.0,27.75,12.6,1453.28,2007-10-01
10136,41817.59,0.0,401.78,0.0,28.52,14.38,1640.95,2007-10-02
10137,41817.59,0.45,348.87,0.0,28.83,17.02,1937.14,2007-10-03
10138,41471.98,0.86,174.65,0.0,26.2,20.69,2431.14,2007-10-04
10139,41471.98,3.88,180.88,0.0,28.95,21.78,2604.65,2007-10-05
10140,41471.98,0.13,256.9,0.0,29.14,20.98,2477.42,2007-10-06
10141,41126.38,0.0,257.68,0.0,27.89,19.88,2316.88,2007-10-07
10142,41126.38,0.0,297.89,0.0,29.27,19.68,2292.19,2007-10-08
10143,41124.48,0.0,358.78,0.0,29.72,17.43,1989.56,2007-10-09
10144,40780.79,0.19,375.45,0.0,31.59,17.74,2036.28,2007-10-10
10145,40780.79,0.0,440.2,0.0,29.83,11.52,1361.87,2007-10-11
10146,40737.97,0.0,440.33,0.0,25.46,8.06,1084.72,2007-10-12
10147,40435.2,0.0,436.79,0.0,24.26,7.03,1002.69,2007-10-13
10148,40435.2,0.0,434.64,0.0,25.79,7.86,1068.64,2007-10-14
10149,40392.38,0.0,430.73,0.0,28.66,9.82,1225.2,2007-10-15
10150,40089.58,0.0,383.05,0.0,28.12,13.18,1511.6,2007-10-16
10151,40089.58,0.0,253.4,0.0,26.44,17.93,2057.5,2007-10-17
10152,40046.77,0.0,293.0,0.0,29.74,19.23,2235.69,2007-10-18
10153,39744.01,15.02,137.9,0.0,24.78,18.91,2186.05,2007-10-19
10154,39744.01,13.22,254.33,0.0,23.2,11.59,1367.13,2007-10-20
10155,39725.06,0.0,411.06,0.0,25.81,8.43,1114.76,2007-10-21
10156,39398.37,5.21,286.56,0.0,26.87,11.11,1328.98,2007-10-22
10157,39398.37,0.8,209.2,0.0,26.55,18.73,2161.37,2007-10-23
10158,39398.37,9.55,286.65,0.0,29.98,12.79,1467.63,2007-10-24
10159,39052.8,0.47,290.84,0.0,16.68,6.55,969.56,2007-10-25
10160,39052.8,0.0,342.76,0.0,20.3,7.54,1042.85,2007-10-26
10161,39052.8,0.0,355.57,0.0,22.89,8.79,1143.16,2007-10-27
10162,38768.42,0.0,340.7,0.0,22.28,9.02,1161.35,2007-10-28
10163,38707.2,0.0,339.69,0.0,22.65,9.27,1181.93,2007-10-29
10164,38707.2,0.0,339.12,0.0,20.13,7.07,1005.86,2007-10-30
10165,38594.02,0.0,362.77,0.0,22.75,7.54,1042.97,2007-10-31
10166,38361.61,0.0,315.49,0.0,25.07,12.47,1442.6,2007-11-01
10167,38361.61,0.0,343.76,0.0,25.79,11.0,1320.4,2007-11-02
10168,38359.71,0.0,372.21,0.0,23.84,6.5,959.94,2007-11-03
10169,38042.96,0.0,380.87,0.0,23.33,4.5,840.0,2007-11-04
10170,38015.99,0.0,373.5,0.0,22.93,4.37,830.53,2007-11-05
10171,38015.99,0.0,358.05,0.0,24.2,6.45,956.26,2007-11-06
10172,37902.82,0.0,375.98,0.0,21.19,1.49,679.58,2007-11-07
10173,37670.39,0.0,352.24,0.0,15.5,-1.28,559.08,2007-11-08
10174,37670.39,0.0,359.17,0.0,17.1,-0.9,572.4,2007-11-09
10175,37670.39,0.0,361.56,0.0,20.81,1.71,696.83,2007-11-10
10176,37511.89,0.0,345.74,0.0,20.96,3.26,781.0,2007-11-11
10177,37324.8,0.0,342.01,0.0,21.2,3.61,792.52,2007-11-12
10178,37324.8,0.0,333.51,0.0,21.99,4.9,871.69,2007-11-13
10179,37324.8,0.0,324.84,0.0,23.41,6.73,978.06,2007-11-14
10180,37211.61,3.25,228.57,0.0,25.87,10.19,1255.42,2007-11-15
10181,36983.0,0.0,330.63,0.0,16.55,-0.3,597.92,2007-11-16
10182,36979.2,0.0,339.58,0.0,16.43,-1.72,542.72,2007-11-17
10183,36979.2,0.0,335.58,0.0,19.49,0.77,640.8,2007-11-18
10184,36960.25,0.29,247.62,0.0,20.4,8.23,1098.38,2007-11-19
10185,36777.5,0.0,314.59,0.0,23.61,5.95,920.0,2007-11-20
10186,36633.61,0.0,318.73,0.0,24.71,6.16,934.8,2007-11-21
10187,36633.61,4.9,201.02,0.0,23.77,9.39,1190.95,2007-11-22
10188,36633.61,4.39,254.01,0.0,21.15,2.63,731.22,2007-11-23
10189,36614.66,0.0,244.14,0.0,13.8,1.71,690.2,2007-11-24
10190,36431.9,7.78,163.5,0.0,13.94,3.41,781.68,2007-11-25
10191,36291.81,8.53,143.51,0.0,16.26,7.04,1003.1,2007-11-26
10192,36288.0,37.93,193.57,0.0,18.98,5.48,908.42,2007-11-27
10193,36288.0,0.0,283.51,0.0,17.69,2.3,724.23,2007-11-28
10194,36288.0,0.0,261.36,0.0,18.25,4.34,832.7,2007-11-29
10195,36245.19,0.0,290.26,0.0,20.92,4.27,825.6,2007-11-30
10196,36129.52,0.0,266.05,0.0,19.09,4.56,846.89,2007-12-01
10197,36003.62,0.0,256.51,0.0,20.2,6.17,942.41,2007-12-02
10198,35946.2,3.15,216.53,0.0,22.76,8.14,1091.07,2007-12-03
10199,35942.39,0.0,305.2,0.0,16.86,-1.12,560.4,2007-12-04
10200,35942.39,0.0,294.85,0.0,15.79,-1.07,560.0,2007-12-05
10201,35942.39,0.0,300.02,0.0,18.0,0.29,623.73,2007-12-06
10202,35942.39,0.0,213.79,0.0,13.71,3.02,759.92,2007-12-07
10203,35923.45,0.0,205.62,0.0,18.09,7.66,1052.99,2007-12-08
10204,35868.04,0.0,252.99,0.0,25.09,10.81,1304.74,2007-12-09
10205,35783.88,0.0,272.18,0.0,25.71,9.73,1218.57,2007-12-10
10206,35740.7,0.0,268.62,0.0,25.51,9.91,1233.19,2007-12-11
10207,35658.0,0.0,267.29,0.0,25.43,9.98,1238.62,2007-12-12
10208,35623.75,0.0,249.87,0.0,24.44,10.59,1286.9,2007-12-13
10209,35600.59,1.82,209.59,0.0,23.94,12.55,1449.7,2007-12-14
10210,35596.79,0.0,215.2,0.0,20.59,9.68,1214.4,2007-12-15
10211,35596.79,64.32,195.91,0.0,17.94,4.3,835.45,2007-12-16
10212,35596.79,0.0,232.77,0.0,8.8,-2.13,525.73,2007-12-17
10213,35596.79,0.0,263.75,0.0,10.05,-2.81,499.58,2007-12-18
10214,35596.79,0.0,252.66,0.0,11.66,-0.58,585.88,2007-12-19
10215,35596.79,0.0,259.72,0.0,18.42,5.25,898.81,2007-12-20
10216,35596.79,14.79,168.97,0.0,19.25,8.43,1114.7,2007-12-21
10217,35596.79,0.0,142.34,0.0,13.17,7.06,1005.03,2007-12-22
10218,35596.79,3.83,110.64,0.0,12.7,6.55,967.43,2007-12-23
10219,35596.79,0.24,290.38,0.0,13.45,-0.88,574.98,2007-12-24
10220,35596.79,0.0,250.96,0.0,11.49,0.17,616.91,2007-12-25
10221,35596.79,7.2,139.82,0.0,10.26,2.47,725.47,2007-12-26
10222,35600.59,0.0,185.32,0.0,12.01,4.31,825.43,2007-12-27
10223,35623.75,10.06,175.22,0.0,16.87,6.53,962.61,2007-12-28
10224,35658.0,18.28,150.51,0.0,22.78,13.77,1574.86,2007-12-29
10225,35697.59,57.5,124.53,0.0,18.41,11.58,1367.75,2007-12-30
10226,35783.88,24.52,233.54,0.0,18.37,2.4,728.92,2007-12-31
10227,35829.19,0.0,303.19,0.0,15.78,1.57,681.01,2008-01-01
10228,35899.58,0.0,303.11,0.0,9.86,-3.7,462.57,2008-01-02
10229,35940.49,0.0,259.22,0.0,2.51,-7.64,343.11,2008-01-03
10230,35942.39,0.0,298.91,0.0,6.12,-6.68,364.89,2008-01-04
10231,35942.39,0.0,313.03,0.0,10.44,-3.76,459.02,2008-01-05
10232,35942.39,0.0,330.26,0.0,17.95,0.95,642.64,2008-01-06
10233,35942.39,0.0,307.96,0.0,20.1,5.37,900.56,2008-01-07
10234,35969.37,0.0,299.44,0.0,22.44,8.17,1093.36,2008-01-08
10235,36086.32,0.0,222.45,0.0,21.68,12.48,1438.15,2008-01-09
10236,36213.67,3.97,142.44,0.0,22.28,14.98,1712.97,2008-01-10
10237,36286.1,21.79,177.96,0.0,22.09,12.17,1421.81,2008-01-11
10238,36288.0,0.0,296.4,0.0,16.14,3.36,780.28,2008-01-12
10239,36288.0,0.0,323.81,0.0,17.54,2.41,728.37,2008-01-13
10240,36288.0,0.0,336.88,0.0,16.46,0.27,620.99,2008-01-14
10241,36349.18,0.0,288.44,0.0,12.06,0.48,629.29,2008-01-15
10242,36520.41,0.0,283.6,0.0,11.92,0.72,640.34,2008-01-16
10243,36633.61,26.7,95.32,0.0,6.69,2.39,727.9,2008-01-17
10244,36633.61,0.15,141.98,0.0,7.84,2.94,756.19,2008-01-18
10245,36633.61,13.13,187.01,0.0,11.31,2.16,715.79,2008-01-19
10246,36660.57,23.46,189.67,0.0,4.06,-4.78,432.01,2008-01-20
10247,36866.02,0.0,294.42,0.0,5.2,-5.62,406.48,2008-01-21
10248,36979.2,0.0,295.14,0.0,8.74,-2.23,520.15,2008-01-22
10249,36979.2,1.23,270.28,0.0,12.79,2.68,734.38,2008-01-23
10250,36979.2,0.0,203.33,0.0,12.42,5.46,904.38,2008-01-24
10251,37079.99,0.0,337.0,0.0,9.37,-3.89,453.42,2008-01-25
10252,37305.85,7.03,213.41,0.0,7.46,-2.59,508.76,2008-01-26
10253,37324.8,1.78,255.78,0.0,8.4,-0.3,598.31,2008-01-27
10254,37324.8,0.0,379.41,0.0,14.41,-2.78,501.64,2008-01-28
10255,37386.02,0.0,390.3,0.0,17.56,-1.47,551.28,2008-01-29
10256,37651.44,9.01,288.25,0.0,18.16,0.27,620.79,2008-01-30
10257,37670.39,0.0,344.05,0.0,11.46,-1.53,554.95,2008-01-31
10258,37670.39,47.56,225.49,0.0,13.25,2.65,738.4,2008-02-01
10259,37771.18,0.0,379.31,0.0,13.97,-2.19,517.41,2008-02-02
10260,38014.09,0.0,374.37,0.0,15.72,-0.02,600.0,2008-02-03
10261,38015.99,0.0,375.14,0.0,21.12,4.5,843.28,2008-02-04
10262,38015.99,0.0,347.43,0.0,23.52,9.18,1174.38,2008-02-05
10263,38203.1,0.0,289.74,0.0,24.37,13.6,1556.73,2008-02-06
10264,38361.61,13.59,301.44,0.0,21.0,2.27,721.13,2008-02-07
10265,38361.61,0.0,389.48,0.0,16.82,0.43,633.79,2008-02-08
10266,38388.57,0.0,391.15,0.0,18.86,1.92,702.82,2008-02-09
10267,38705.3,0.0,412.31,0.0,20.51,0.61,633.88,2008-02-10
10268,38707.2,0.0,412.89,0.0,20.25,0.5,639.97,2008-02-11
10269,38707.2,0.0,400.77,0.0,20.52,2.45,724.62,2008-02-12
10270,38978.47,7.5,245.54,0.0,20.39,7.98,1078.58,2008-02-13
10271,39052.8,0.0,403.4,0.0,11.86,-4.74,435.32,2008-02-14
10272,39052.8,0.0,413.38,0.0,14.46,-3.37,476.81,2008-02-15
10273,39196.67,0.0,413.61,0.0,19.55,0.69,640.28,2008-02-16
10274,39398.37,0.0,350.16,0.0,22.33,8.02,1081.38,2008-02-17
10275,39398.37,37.01,242.04,0.0,22.39,9.67,1213.62,2008-02-18
10276,39459.59,0.0,389.56,0.0,16.55,0.33,629.39,2008-02-19
10277,39744.01,0.0,396.43,0.0,16.96,0.21,622.71,2008-02-20
10278,39744.01,0.0,393.28,0.0,19.4,2.59,729.67,2008-02-21
10279,39747.81,16.36,126.0,0.0,12.81,7.09,1007.13,2008-02-22
10280,40089.58,30.24,209.58,0.0,17.01,6.87,990.71,2008-02-23
10281,40089.58,0.0,401.7,0.0,19.0,2.14,714.79,2008-02-24
10282,40089.58,0.0,405.42,0.0,19.47,2.29,722.92,2008-02-25
10283,40435.2,0.0,376.01,0.0,20.8,5.42,911.87,2008-02-26
10284,40435.2,13.95,326.35,0.0,19.53,0.02,610.17,2008-02-27
10285,40435.2,0.0,349.91,0.0,8.06,-4.55,439.1,2008-02-28
10286,40780.79,0.0,393.37,0.0,11.97,-3.02,486.73,2008-02-29
10287,40780.79,0.0,393.57,0.0,17.64,2.25,718.04,2008-03-01
10288,40780.79,0.0,431.39,0.0,22.0,3.3,783.9,2008-03-02
10289,41126.38,0.0,403.75,0.0,22.95,6.35,948.29,2008-03-03
10290,41126.38,11.54,271.36,0.0,24.42,10.21,1256.4,2008-03-04
10291,41126.38,18.85,331.86,0.0,21.82,3.14,771.49,2008-03-05
10292,41471.98,0.0,419.1,0.0,18.63,2.0,720.0,2008-03-06
10293,41471.98,27.33,295.59,0.0,20.64,5.3,903.03,2008-03-07
10294,41475.78,10.15,322.54,0.0,17.9,0.85,647.61,2008-03-08
10295,41817.59,0.0,372.61,0.0,10.52,-2.53,509.07,2008-03-09
10296,41817.59,0.0,432.66,0.0,15.91,-0.68,585.68,2008-03-10
10297,41961.48,0.0,441.43,0.0,19.1,1.81,704.33,2008-03-11
10298,42163.18,0.0,406.53,0.0,18.1,3.3,784.62,2008-03-12
10299,42163.18,0.0,446.48,0.0,20.6,3.23,778.8,2008-03-13
10300,42508.81,0.0,445.53,0.0,22.48,4.91,872.58,2008-03-14
10301,42508.81,2.02,301.86,0.0,22.64,11.54,1362.87,2008-03-15
10302,42508.81,0.0,430.29,0.0,26.66,9.85,1227.78,2008-03-16
10303,42854.38,0.0,412.18,0.0,23.25,8.26,1100.73,2008-03-17
10304,42854.38,0.0,387.18,0.0,23.05,9.44,1195.4,2008-03-18
10305,42854.38,0.0,359.65,0.0,24.6,12.11,1409.18,2008-03-19
10306,43199.99,18.71,332.89,0.0,23.39,6.94,995.05,2008-03-20
10307,43199.99,0.0,449.55,0.0,19.63,3.49,798.8,2008-03-21
10308,43199.99,0.0,473.69,0.0,22.52,4.52,841.67,2008-03-22
10309,43545.61,0.0,465.95,0.0,22.69,5.01,877.61,2008-03-23
10310,43545.61,0.0,468.0,0.0,19.75,2.26,721.37,2008-03-24
10311,43545.61,0.0,436.76,0.0,13.68,-1.24,555.89,2008-03-25
10312,43891.19,0.0,474.11,0.0,16.83,-0.4,591.4,2008-03-26
10313,43891.19,0.0,497.44,0.0,21.73,2.24,719.04,2008-03-27
10314,43891.19,0.0,449.01,0.0,23.73,7.35,1028.32,2008-03-28
10315,44236.79,0.0,442.2,0.0,25.73,9.41,1192.78,2008-03-29
10316,44236.79,0.0,435.8,0.0,25.41,9.54,1203.35,2008-03-30
10317,44395.31,0.0,272.42,0.0,15.67,7.4,1032.21,2008-03-31
10318,44582.41,0.0,360.0,0.0,19.66,8.27,1101.75,2008-04-01
10319,44582.41,0.0,374.44,0.0,26.38,13.83,1586.44,2008-04-02
10320,44901.07,0.91,345.63,0.0,27.76,15.75,1785.69,2008-04-03
10321,44927.98,0.0,354.39,0.0,25.89,14.47,1651.73,2008-04-04
10322,44927.98,25.38,248.08,0.0,26.52,16.03,1818.33,2008-04-05
10323,45273.6,42.86,122.84,0.0,20.04,15.47,1756.05,2008-04-06
10324,45273.6,0.0,224.26,0.0,22.07,15.74,1779.47,2008-04-07
10325,45273.6,0.0,245.08,0.0,20.89,14.14,1611.11,2008-04-08
10326,45619.19,0.0,407.81,0.0,23.55,11.44,1355.34,2008-04-09
10327,45619.19,0.0,397.18,0.0,24.29,12.67,1454.71,2008-04-10
10328,45619.19,0.0,388.45,0.0,26.27,14.85,1695.26,2008-04-11
10329,45964.79,1.16,370.37,0.0,27.51,15.91,1799.71,2008-04-12
10330,45964.79,6.22,366.13,0.0,20.16,5.62,914.44,2008-04-13
10331,45964.79,0.0,487.05,0.0,17.75,3.54,789.26,2008-04-14
10332,46310.41,0.0,397.19,0.0,12.63,2.51,729.15,2008-04-15
10333,46310.41,0.0,528.47,0.0,18.02,1.79,703.04,2008-04-16
10334,46310.41,0.0,552.98,0.0,21.65,2.99,758.84,2008-04-17
10335,46652.23,0.0,547.69,0.0,24.5,5.55,911.85,2008-04-18
10336,46656.03,10.88,376.6,0.0,25.45,9.45,1196.19,2008-04-19
10337,46656.03,0.0,492.61,0.0,24.72,9.47,1197.84,2008-04-20
10338,46940.39,0.0,519.26,0.0,26.36,9.33,1186.71,2008-04-21
10339,47001.59,0.0,501.72,0.0,26.02,10.23,1258.2,2008-04-22
10340,47001.59,0.0,482.58,0.0,26.44,11.7,1375.65,2008-04-23
10341,47203.29,0.0,454.96,0.0,26.75,13.3,1529.39,2008-04-24
10342,47347.2,0.0,451.81,0.0,27.86,14.48,1643.1,2008-04-25
10343,47347.2,0.0,435.56,0.0,27.94,15.42,1753.41,2008-04-26
10344,47421.54,0.0,412.24,0.0,27.79,16.31,1849.92,2008-04-27
10345,47692.82,3.85,331.63,0.0,26.08,14.52,1656.02,2008-04-28
10346,47692.82,15.13,382.47,0.0,23.37,8.68,1134.06,2008-04-29
10347,47694.71,0.0,536.1,0.0,21.08,5.1,888.03,2008-04-30
10348,48011.43,0.0,548.91,0.0,25.43,7.57,1045.98,2008-05-01
10349,48038.37,0.0,518.93,0.0,27.86,11.35,1348.33,2008-05-02
10350,48038.37,0.0,440.66,0.0,26.89,14.29,1630.92,2008-05-03
10351,48196.88,0.0,461.89,0.0,25.11,11.91,1392.65,2008-05-04
10352,48384.0,0.0,511.95,0.0,28.01,11.73,1378.74,2008-05-05
10353,48384.0,0.0,518.72,0.0,27.71,10.76,1300.85,2008-05-06
10354,48385.9,0.0,484.44,0.0,28.87,13.31,1529.64,2008-05-07
10355,48628.82,0.0,443.44,0.0,29.91,15.87,1796.96,2008-05-08
10356,48729.62,0.77,381.25,0.0,29.72,17.76,2036.25,2008-05-09
10357,48729.62,0.0,358.24,0.0,30.42,19.55,2272.01,2008-05-10
10358,48748.57,27.47,261.25,0.0,30.43,19.92,2322.09,2008-05-11
10359,49014.0,0.0,525.03,0.0,30.07,11.7,1375.77,2008-05-12
10360,49075.19,0.0,489.97,0.0,25.48,10.03,1242.41,2008-05-13
10361,49075.19,0.0,436.31,0.0,25.67,12.58,1446.41,2008-05-14
10362,49094.14,0.0,391.05,0.0,27.53,15.85,1789.01,2008-05-15
10363,49320.01,0.42,278.64,0.0,25.49,17.44,1988.83,2008-05-16
10364,49420.8,3.59,410.17,0.0,25.04,10.63,1290.65,2008-05-17
10365,49420.8,0.0,473.49,0.0,26.41,12.05,1404.3,2008-05-18
10366,49420.8,0.0,461.2,0.0,27.71,13.75,1579.62,2008-05-19
10367,49534.0,0.0,436.05,0.0,30.65,17.25,1964.17,2008-05-20
10368,49739.45,1.36,405.09,0.0,31.59,18.56,2139.45,2008-05-21
10369,49766.41,0.0,487.83,0.0,30.42,14.85,1691.7,2008-05-22
10370,49766.41,0.0,410.86,0.0,29.52,17.46,1993.27,2008-05-23
10371,49766.41,8.48,304.41,0.0,29.63,17.77,2036.45,2008-05-24
10372,49879.59,0.0,421.97,0.0,30.92,18.27,2101.13,2008-05-25
10373,50050.81,0.0,476.89,0.0,30.46,15.5,1758.71,2008-05-26
10374,50112.01,0.0,467.91,0.0,30.29,15.71,1776.51,2008-05-27
10375,50112.01,0.0,444.76,0.0,30.96,17.2,1952.84,2008-05-28
10376,50112.01,0.0,408.75,0.0,31.26,18.92,2191.55,2008-05-29
10377,50113.92,0.0,366.07,0.0,28.31,18.03,2071.82,2008-05-30
10378,50186.36,0.0,428.02,0.0,32.87,19.7,2293.23,2008-05-31
10379,50313.71,0.0,456.92,0.0,33.81,19.27,2211.76,2008-06-01
10380,50430.66,0.0,448.79,0.0,34.29,19.95,2313.42,2008-06-02
10381,50457.62,0.0,457.8,0.0,34.16,19.48,2204.53,2008-06-03
10382,50457.62,0.0,430.37,0.0,35.08,21.48,2461.95,2008-06-04
10383,50457.62,0.0,434.6,0.0,34.49,20.94,2379.42,2008-06-05
10384,50457.62,0.0,432.82,0.0,35.41,21.97,2397.16,2008-06-06
10385,50459.52,0.0,458.28,0.0,35.75,21.3,2187.89,2008-06-07
10386,50500.44,0.0,460.17,0.0,36.0,21.34,2186.08,2008-06-08
10387,50570.8,0.0,470.26,0.0,36.76,21.35,2158.49,2008-06-09
10388,50616.13,0.0,471.08,0.0,36.24,20.81,2089.78,2008-06-10
10389,50702.39,6.36,360.61,0.0,34.6,20.44,2289.72,2008-06-11
10390,50741.98,12.86,349.69,0.0,34.75,19.52,2213.31,2008-06-12
10391,50776.23,0.0,404.56,0.0,32.57,20.51,2308.46,2008-06-13
10392,50799.36,1.18,386.5,0.0,32.06,20.34,2299.21,2008-06-14
10393,50803.17,12.74,279.74,0.0,31.55,20.59,2413.99,2008-06-15
10394,50803.17,10.84,310.53,0.0,32.0,19.53,2273.77,2008-06-16
10395,50803.17,0.0,441.73,0.0,33.48,19.73,2215.76,2008-06-17
10396,50803.17,0.0,473.15,0.0,34.15,18.87,2048.83,2008-06-18
10397,50803.17,0.0,504.39,0.0,32.15,15.89,1609.43,2008-06-19
10398,50803.17,0.0,514.87,0.0,32.6,15.56,1559.31,2008-06-20
10399,50803.17,0.0,461.59,0.0,32.89,18.37,1942.68,2008-06-21
10400,50803.17,1.99,379.89,0.0,32.86,19.36,2196.34,2008-06-22
10401,50803.17,0.0,438.68,0.0,32.31,18.77,2043.07,2008-06-23
10402,50803.17,0.0,440.05,0.0,32.51,18.84,2050.03,2008-06-24
10403,50803.17,0.0,420.56,0.0,34.43,21.15,2384.77,2008-06-25
10404,50803.17,0.0,438.9,0.0,33.69,19.88,2177.06,2008-06-26
10405,50799.36,0.0,423.24,0.0,33.26,20.16,2247.15,2008-06-27
10406,50776.23,13.58,305.61,0.0,32.93,20.34,2374.76,2008-06-28
10407,50741.98,8.53,291.33,0.0,32.5,20.65,2425.09,2008-06-29
10408,50659.3,10.51,296.42,0.0,31.8,19.88,2315.45,2008-06-30
10409,50616.13,0.0,403.59,0.0,29.89,18.06,2073.31,2008-07-01
10410,50531.97,0.0,487.11,0.0,31.08,15.59,1716.79,2008-07-02
10411,50476.57,0.0,455.61,0.0,32.51,18.14,2046.47,2008-07-03
10412,50457.62,0.0,415.7,0.0,32.89,20.05,2331.88,2008-07-04
10413,50457.62,0.0,388.12,0.0,32.82,21.08,2473.76,2008-07-05
10414,50457.62,10.08,289.0,0.0,31.69,20.29,2360.65,2008-07-06
10415,50457.62,0.0,420.5,0.0,32.06,19.6,2073.03,2008-07-07
10416,50453.81,0.0,412.55,0.0,32.61,20.39,2187.81,2008-07-08
10417,50396.41,0.0,395.93,0.0,32.6,21.03,2311.45,2008-07-09
10418,50270.54,0.0,389.57,0.0,33.49,22.05,2468.79,2008-07-10
10419,50154.83,15.04,316.04,0.0,34.27,22.14,2621.84,2008-07-11
10420,50112.01,18.6,294.98,0.0,32.89,21.35,2536.04,2008-07-12
10421,50112.01,0.0,402.9,0.0,32.77,20.99,2416.59,2008-07-13
10422,50112.01,7.99,290.89,0.0,32.17,20.94,2470.97,2008-07-14
10423,50108.2,4.5,319.18,0.0,32.22,21.13,2497.25,2008-07-15
10424,49968.11,0.0,394.22,0.0,32.02,20.66,2417.4,2008-07-16
10425,49785.37,0.0,421.21,0.0,32.2,19.89,2277.98,2008-07-17
10426,49766.41,0.0,424.58,0.0,32.31,19.91,2275.94,2008-07-18
10427,49766.41,0.0,429.93,0.0,33.49,20.79,2342.06,2008-07-19
10428,49766.41,0.0,453.15,0.0,35.13,21.23,2349.16,2008-07-20
10429,49622.49,0.0,459.71,0.0,35.67,21.35,2351.65,2008-07-21
10430,49439.75,8.15,346.71,0.0,36.01,21.06,2488.53,2008-07-22
10431,49420.8,14.3,297.08,0.0,31.72,20.56,2410.25,2008-07-23
10432,49420.8,12.55,261.48,0.0,29.33,20.16,2347.68,2008-07-24
10433,49417.0,0.0,389.09,0.0,31.77,21.0,2478.37,2008-07-25
10434,49188.37,0.0,393.92,0.0,33.48,22.25,2679.2,2008-07-26
10435,49075.19,0.0,401.78,0.0,33.35,21.9,2620.8,2008-07-27
10436,49075.19,0.0,404.99,0.0,33.47,21.9,2621.13,2008-07-28
10437,49075.19,4.38,344.15,0.0,33.89,22.66,2742.3,2008-07-29
10438,48888.12,0.0,383.17,0.0,34.04,23.14,2820.65,2008-07-30
10439,48729.62,0.0,374.16,0.0,34.01,23.43,2873.56,2008-07-31
10440,48729.62,0.0,406.2,0.0,33.99,22.38,2691.73,2008-08-01
10441,48729.62,0.0,397.61,0.0,33.53,22.38,2697.49,2008-08-02
10442,48497.18,4.84,381.13,0.0,33.47,22.06,2646.14,2008-08-03
10443,48384.0,0.0,434.49,0.0,34.41,21.66,2563.65,2008-08-04
10444,48384.0,0.0,440.21,0.0,35.14,21.91,2592.96,2008-08-05
10445,48357.01,0.0,437.3,0.0,35.98,22.59,2701.05,2008-08-06
10446,48040.27,0.0,455.13,0.0,37.02,22.45,2649.29,2008-08-07
10447,48038.37,12.13,344.72,0.0,35.66,21.07,2491.14,2008-08-08
10448,48038.37,0.0,488.82,0.0,32.47,17.32,1946.25,2008-08-09
10449,47806.0,0.0,508.9,0.0,33.03,16.66,1760.76,2008-08-10
10450,47692.82,0.0,457.21,0.0,32.56,18.78,2094.15,2008-08-11
10451,47692.82,4.55,258.42,0.0,29.66,20.74,2438.24,2008-08-12
10452,47631.61,33.16,194.11,0.0,27.01,20.52,2403.89,2008-08-13
10453,47347.2,24.45,257.58,0.0,29.09,20.08,2343.54,2008-08-14
10454,47347.2,0.0,412.96,0.0,31.16,19.51,2269.94,2008-08-15
10455,47347.2,0.0,400.77,0.0,31.7,20.39,2384.29,2008-08-16
10456,47001.59,0.0,368.79,0.0,29.64,19.79,2306.45,2008-08-17
10457,47001.59,3.06,394.35,0.0,31.1,19.5,2270.94,2008-08-18
10458,47001.59,0.0,363.02,0.0,29.88,20.25,2363.24,2008-08-19
