,dayl,prcp,srad,swe,tmax,tmin,vp,TM
11044,43891.19,10.34,331.88,0.0,17.11,5.31,894.7,2010-03-28
11045,44236.79,4.49,330.62,0.0,16.12,5.8,925.32,2010-03-29
11046,44236.79,0.0,477.07,0.0,15.9,2.77,742.23,2010-03-30
11047,44447.3,0.0,526.02,0.0,20.81,3.07,765.59,2010-03-31
11048,44582.38,0.0,530.67,0.0,25.04,5.18,894.46,2010-04-01
11049,44582.38,0.0,522.87,0.0,27.1,7.31,1024.78,2010-04-02
11050,44928.01,0.42,482.87,0.0,26.11,9.08,1166.58,2010-04-03
11051,44928.01,1.1,470.38,0.0,24.22,7.34,1027.06,2010-04-04
11052,44928.01,0.0,483.99,0.0,27.69,11.38,1350.19,2010-04-05
11053,45273.61,0.0,488.53,0.0,29.07,12.2,1415.91,2010-04-06
11054,45273.61,0.0,435.06,0.0,27.7,14.52,1644.29,2010-04-07
11055,45619.19,13.96,335.77,0.0,24.29,11.18,1334.29,2010-04-08
11056,45619.19,2.99,468.75,0.0,18.74,3.0,762.07,2010-04-09
11057,45619.19,0.0,523.81,0.0,20.32,3.0,760.26,2010-04-10
11058,45964.8,0.0,531.3,0.0,23.03,4.31,824.42,2010-04-11
11059,45964.8,0.0,527.72,0.0,25.15,6.02,923.97,2010-04-12
11060,46067.7,0.0,514.17,0.0,26.75,8.02,1081.52,2010-04-13
11061,46310.4,0.0,501.5,0.0,27.32,9.09,1166.84,2010-04-14
11062,46310.4,0.0,467.68,0.0,27.28,10.89,1310.87,2010-04-15
11063,46647.17,0.0,468.43,0.0,27.21,10.54,1283.32,2010-04-16
11064,46656.02,0.0,422.08,0.0,25.1,11.02,1321.44,2010-04-17
11065,46656.02,0.0,462.49,0.0,20.78,5.41,903.28,2010-04-18
11066,47001.58,0.0,455.16,0.0,20.12,5.27,901.57,2010-04-19
11067,47001.58,1.45,397.71,0.0,20.5,8.2,1096.2,2010-04-20
11068,47001.58,0.57,441.2,0.0,20.1,5.44,909.45,2010-04-21
11069,47347.21,0.0,466.6,0.0,22.48,6.67,973.43,2010-04-22
11070,47347.21,0.0,454.69,0.0,25.18,9.67,1213.78,2010-04-23
11071,47450.07,31.65,259.56,0.0,24.59,13.7,1575.64,2010-04-24
11072,47692.78,37.19,199.14,0.0,22.16,14.18,1616.76,2010-04-25
11073,47692.78,3.12,296.88,0.0,21.19,11.72,1377.52,2010-04-26
11074,47846.77,5.93,181.76,0.0,14.62,8.41,1113.01,2010-04-27
11075,48038.41,1.99,362.37,0.0,15.86,4.06,812.27,2010-04-28
11076,48038.41,0.0,458.74,0.0,20.39,5.8,920.0,2010-04-29
11077,48248.91,0.0,460.99,0.0,24.36,9.23,1178.33,2010-04-30
11078,48384.0,0.07,321.53,0.0,25.73,16.08,1813.41,2010-05-01
11079,48384.0,36.19,174.9,0.0,24.34,18.42,2123.31,2010-05-02
11080,48537.94,49.58,228.19,0.0,24.82,16.16,1827.01,2010-05-03
11081,48729.57,0.0,461.39,0.0,26.11,11.73,1378.56,2010-05-04
11082,48729.57,0.0,483.13,0.0,27.42,11.8,1383.8,2010-05-05
11083,48832.47,0.0,470.19,0.0,28.43,13.35,1535.18,2010-05-06
11084,49075.19,0.0,444.07,0.0,29.02,15.07,1725.27,2010-05-07
11085,49075.19,0.0,437.16,0.0,27.11,13.82,1583.62,2010-05-08
11086,49075.19,0.0,412.89,0.0,18.67,7.35,1028.28,2010-05-09
11087,49411.95,0.0,392.52,0.0,16.86,6.58,971.94,2010-05-10
11088,49420.79,6.52,246.7,0.0,18.46,10.16,1253.14,2010-05-11
11089,49420.79,0.0,405.06,0.0,24.82,13.85,1584.22,2010-05-12
11090,49574.77,0.0,411.36,0.0,27.45,16.03,1811.29,2010-05-13
11091,49766.41,0.0,418.3,0.0,28.36,16.75,1898.52,2010-05-14
11092,49766.41,0.0,412.84,0.0,28.72,17.37,1979.7,2010-05-15
11093,49766.41,7.6,318.01,0.0,27.26,17.67,2024.05,2010-05-16
11094,50030.45,13.49,235.7,0.0,24.42,16.86,1909.02,2010-05-17
11095,50111.98,0.0,409.97,0.0,24.12,14.01,1600.35,2010-05-18
11096,50111.98,0.0,476.36,0.0,22.11,9.95,1236.11,2010-05-19
11097,50111.98,0.0,473.61,0.0,24.16,11.82,1385.43,2010-05-20
11098,50376.04,16.08,307.48,0.0,25.04,14.99,1711.25,2010-05-21
11099,50457.58,1.85,376.82,0.0,25.82,16.06,1815.57,2010-05-22
11100,50457.58,0.0,493.22,0.0,29.24,15.48,1759.83,2010-05-23
11101,50457.58,0.0,485.59,0.0,30.51,16.74,1900.05,2010-05-24
11102,50560.48,0.0,451.88,0.0,29.2,17.12,1945.54,2010-05-25
11103,50794.36,0.0,466.9,0.0,27.45,14.99,1709.07,2010-05-26
11104,50803.21,8.72,342.84,0.0,28.74,16.24,1837.77,2010-05-27
11105,50803.21,0.21,423.41,0.0,28.86,17.51,2001.26,2010-05-28
11106,50803.21,1.36,392.33,0.0,27.55,17.06,1935.48,2010-05-29
11107,50906.09,3.33,310.55,0.0,26.44,17.57,2010.2,2010-05-30
11108,51067.27,12.31,264.63,0.0,26.28,17.88,2051.64,2010-05-31
11109,51148.79,8.05,328.29,0.0,28.33,16.79,1916.53,2010-06-01
11110,51148.79,4.54,289.56,0.0,27.73,18.05,2076.45,2010-06-02
11111,51148.79,1.64,394.47,0.0,28.45,17.6,2011.28,2010-06-03
11112,51148.79,1.61,345.85,0.0,28.34,18.94,2190.11,2010-06-04
11113,51164.83,0.24,379.93,0.0,28.86,19.44,2261.02,2010-06-05
11114,51302.77,0.49,440.55,0.0,29.41,17.68,2028.15,2010-06-06
11115,51412.85,0.02,503.01,0.0,28.71,14.88,1695.39,2010-06-07
11116,51485.55,0.68,423.28,0.0,27.9,17.0,1929.84,2010-06-08
11117,51494.39,7.33,357.52,0.0,28.34,18.67,2148.15,2010-06-09
11118,51494.39,19.13,282.58,0.0,28.39,19.3,2240.27,2010-06-10
11119,51494.39,0.0,365.75,0.0,29.43,20.58,2412.45,2010-06-11
11120,51494.39,0.0,374.97,0.0,31.51,22.1,2655.93,2010-06-12
11121,51494.39,0.0,393.5,0.0,31.99,21.9,2623.38,2010-06-13
11122,51494.39,0.0,394.92,0.0,32.38,22.23,2677.31,2010-06-14
11123,51494.39,7.71,309.0,0.0,32.09,21.8,2608.48,2010-06-15
11124,51510.42,4.91,325.09,0.0,31.49,20.09,2347.56,2010-06-16
11125,51545.67,1.82,374.46,0.0,29.81,19.64,2285.27,2010-06-17
11126,51545.67,6.78,339.89,0.0,30.79,19.21,2230.04,2010-06-18
11127,51597.29,0.53,417.01,0.0,31.46,20.31,2376.74,2010-06-19
11128,51597.29,0.29,416.75,0.0,30.72,19.97,2328.57,2010-06-20
11129,51597.29,0.0,483.96,0.0,32.57,18.67,2153.58,2010-06-21
11130,51597.29,0.0,449.06,0.0,32.69,20.36,2382.39,2010-06-22
11131,51597.29,0.0,419.43,0.0,32.08,21.09,2494.83,2010-06-23
11132,51597.29,0.0,424.39,0.0,32.12,20.97,2475.05,2010-06-24
11133,51545.67,2.36,412.06,0.0,32.05,20.89,2463.79,2010-06-25
11134,51510.42,14.68,345.37,0.0,31.79,20.64,2423.39,2010-06-26
11135,51510.42,0.17,439.64,0.0,31.27,19.78,2305.95,2010-06-27
11136,51494.39,4.37,358.02,0.0,31.69,21.28,2524.3,2010-06-28
11137,51494.39,0.0,432.19,0.0,31.74,20.4,2390.49,2010-06-29
11138,51494.39,0.0,398.34,0.0,30.26,20.32,2377.72,2010-06-30
11139,51494.39,0.0,452.86,0.0,29.92,18.12,2081.64,2010-07-01
11140,51494.39,0.0,497.68,0.0,30.36,16.32,1847.51,2010-07-02
11141,51494.39,0.0,422.98,0.0,29.75,18.96,2193.28,2010-07-03
11142,51494.39,0.0,462.68,0.0,30.02,17.59,2015.38,2010-07-04
11143,51459.16,0.0,487.97,0.0,30.64,16.81,1903.43,2010-07-05
11144,51359.3,0.0,455.32,0.0,31.13,18.61,2140.32,2010-07-06
11145,51251.7,0.0,472.09,0.0,32.85,19.17,2225.75,2010-07-07
11146,51148.79,0.0,455.86,0.0,34.09,20.73,2435.95,2010-07-08
11147,51148.79,4.07,394.45,0.0,34.43,21.78,2604.95,2010-07-09
11148,51148.79,6.31,383.05,0.0,33.0,21.06,2489.39,2010-07-10
11149,51148.79,10.24,369.01,0.0,31.67,20.1,2342.49,2010-07-11
11150,51139.95,16.33,283.2,0.0,30.91,20.95,2472.97,2010-07-12
11151,50957.17,18.62,266.91,0.0,30.2,21.01,2481.01,2010-07-13
11152,50819.23,9.23,338.27,0.0,30.93,20.74,2438.75,2010-07-14
11153,50803.21,0.0,416.71,0.0,32.64,20.97,2474.6,2010-07-15
11154,50803.21,0.0,414.45,0.0,32.95,21.27,2522.86,2010-07-16
11155,50803.21,0.0,361.66,0.0,30.73,21.24,2519.19,2010-07-17
11156,50721.66,2.85,295.58,0.0,29.51,21.49,2557.86,2010-07-18
11157,50473.61,3.85,290.64,0.0,30.4,22.35,2695.36,2010-07-19
11158,50457.58,0.0,378.6,0.0,31.83,21.78,2604.72,2010-07-20
11159,50457.58,0.0,405.29,0.0,32.99,21.86,2617.83,2010-07-21
11160,50448.74,1.35,382.6,0.0,33.33,21.9,2623.39,2010-07-22
11161,50214.88,0.0,410.89,0.0,34.07,22.47,2715.23,2010-07-23
11162,50111.98,0.0,428.82,0.0,34.59,22.11,2657.12,2010-07-24
11163,50111.98,0.0,414.11,0.0,34.71,22.74,2758.89,2010-07-25
11164,50111.98,15.85,306.31,0.0,33.72,22.15,2664.06,2010-07-26
11165,49869.29,22.68,326.35,0.0,32.82,20.39,2393.84,2010-07-27
11166,49766.41,0.0,374.02,0.0,31.46,21.56,2568.93,2010-07-28
11167,49766.41,0.0,365.77,0.0,32.16,22.38,2701.49,2010-07-29
11168,49757.57,0.0,393.46,0.0,32.91,22.08,2652.85,2010-07-30
11169,49436.83,0.0,411.62,0.0,33.47,21.84,2613.83,2010-07-31
11170,49420.79,10.12,300.73,0.0,33.11,22.05,2647.4,2010-08-01
11171,49420.79,0.0,427.94,0.0,33.79,21.43,2550.62,2010-08-02
11172,49229.17,0.0,394.44,0.0,33.65,22.63,2745.43,2010-08-03
11173,49075.19,0.0,405.18,0.0,35.35,23.54,2898.56,2010-08-04
11174,49075.19,0.0,412.97,0.0,35.31,23.2,2836.72,2010-08-05
11175,49039.95,6.35,323.03,0.0,33.3,21.89,2622.46,2010-08-06
11176,48729.57,2.77,419.39,0.0,32.65,19.87,2321.0,2010-08-07
11177,48729.57,0.0,441.92,0.0,33.15,20.37,2382.78,2010-08-08
11178,48729.57,0.0,412.3,0.0,33.89,22.13,2661.15,2010-08-09
11179,48384.0,0.0,402.37,0.0,34.3,22.81,2770.28,2010-08-10
11180,48384.0,0.0,406.81,0.0,35.01,23.09,2814.6,2010-08-11
11181,48384.0,0.0,415.39,0.0,35.2,22.78,2765.11,2010-08-12
11182,48038.41,0.0,419.91,0.0,35.7,22.88,2780.73,2010-08-13
11183,48038.41,3.37,363.67,0.0,33.81,22.76,2763.63,2010-08-14
11184,48038.41,0.01,384.74,0.0,33.56,22.64,2742.1,2010-08-15
11185,47692.78,5.23,343.89,0.0,33.63,22.31,2688.79,2010-08-16
11186,47692.78,52.87,295.7,0.0,32.29,22.73,2757.51,2010-08-17
11187,47692.78,9.63,253.14,0.0,31.11,23.11,2821.79,2010-08-18
11188,47347.21,11.18,236.0,0.0,31.11,22.73,2757.21,2010-08-19
11189,47347.21,0.0,391.06,0.0,31.75,20.75,2443.91,2010-08-20
11190,47338.36,5.13,367.35,0.0,32.98,21.14,2502.25,2010-08-21
11191,47001.58,14.97,303.24,0.0,32.73,20.96,2472.89,2010-08-22
11192,47001.58,0.0,409.23,0.0,32.01,20.2,2356.76,2010-08-23
11193,46809.98,0.0,456.66,0.0,30.81,17.1,1944.13,2010-08-24
11194,46656.02,0.0,435.38,0.0,29.73,17.17,1954.61,2010-08-25
11195,46656.02,0.0,430.49,0.0,29.83,17.4,1983.69,2010-08-26
11196,46310.4,0.0,444.94,0.0,31.52,17.9,2056.18,2010-08-27
11197,46310.4,0.0,418.01,0.0,31.94,19.32,2249.24,2010-08-28
11198,46310.4,0.0,321.63,0.0,29.84,21.06,2489.88,2010-08-29
11199,45964.8,3.56,236.69,0.0,27.25,20.18,2352.27,2010-08-30
11200,45964.8,0.02,357.93,0.0,27.83,18.19,2091.16,2010-08-31
11201,45883.26,0.0,458.85,0.0,31.11,16.56,1879.39,2010-09-01
11202,45619.19,0.0,472.4,0.0,32.22,16.28,1843.73,2010-09-02
11203,45619.19,1.61,437.14,0.0,32.47,17.0,1920.04,2010-09-03
11204,45273.61,0.0,501.59,0.0,29.05,11.46,1356.95,2010-09-04
11205,45273.61,0.0,503.67,0.0,26.99,9.53,1202.11,2010-09-05
11206,45273.61,0.0,510.04,0.0,29.35,10.15,1251.74,2010-09-06
11207,44928.01,0.0,472.76,0.0,31.75,14.6,1657.73,2010-09-07
11208,44928.01,0.0,411.1,0.0,31.49,17.86,2055.84,2010-09-08
11209,44633.66,0.0,313.0,0.0,28.61,19.34,2249.1,2010-09-09
11210,44582.38,0.0,375.41,0.0,30.1,18.21,2096.82,2010-09-10
11211,44582.38,9.65,300.26,0.0,32.52,18.9,2185.0,2010-09-11
11212,44236.79,6.56,306.49,0.0,30.06,16.55,1878.27,2010-09-12
11213,44236.79,0.0,478.64,0.0,29.61,11.52,1361.5,2010-09-13
11214,44236.79,0.0,476.44,0.0,31.0,12.26,1419.9,2010-09-14
11215,43891.19,0.0,442.86,0.0,31.78,14.98,1715.27,2010-09-15
11216,43891.19,0.0,376.69,0.0,31.84,18.54,2126.72,2010-09-16
11217,43545.61,1.55,325.83,0.0,30.57,18.32,2108.12,2010-09-17
11218,43545.61,0.0,442.41,0.0,31.72,14.08,1605.4,2010-09-18
11219,43545.61,0.0,426.57,0.0,33.0,15.75,1781.48,2010-09-19
11220,43200.02,0.0,417.07,0.0,33.89,16.73,1898.31,2010-09-20
11221,43200.02,0.0,411.97,0.0,34.47,17.19,1950.47,2010-09-21
11222,42854.41,0.0,392.21,0.0,33.85,17.75,2038.81,2010-09-22
11223,42854.41,0.0,371.34,0.0,33.27,18.35,2108.32,2010-09-23
11224,42854.41,0.0,369.71,0.0,32.35,17.55,2008.63,2010-09-24
11225,42508.8,6.67,253.66,0.0,28.98,18.32,2104.53,2010-09-25
11226,42508.8,5.01,172.69,0.0,22.83,15.65,1782.1,2010-09-26
11227,42163.19,9.14,169.36,0.0,19.82,12.58,1456.79,2010-09-27
11228,42163.19,17.43,195.2,0.0,19.12,10.61,1289.03,2010-09-28
11229,42163.19,0.0,374.51,0.0,21.75,8.14,1091.0,2010-09-29
11230,41817.6,0.0,374.85,0.0,24.48,10.26,1260.63,2010-09-30
11231,41817.6,0.0,350.0,0.0,24.95,11.9,1391.78,2010-10-01
11232,41766.33,0.0,399.9,0.0,24.23,8.32,1105.37,2010-10-02
11233,41472.0,0.0,388.08,0.0,22.23,7.26,1020.87,2010-10-03
11234,41472.0,0.0,356.67,0.0,16.58,3.89,807.0,2010-10-04
11235,41126.39,0.0,390.88,0.0,17.64,2.92,753.9,2010-10-05
11236,41126.39,0.0,437.33,0.0,20.99,2.14,719.92,2010-10-06
11237,41126.39,0.0,439.66,0.0,23.95,3.77,803.39,2010-10-07
11238,40780.8,0.0,428.94,0.0,27.18,6.86,988.78,2010-10-08
11239,40780.8,0.0,415.23,0.0,28.37,8.52,1121.52,2010-10-09
11240,40516.75,0.0,419.56,0.0,28.99,7.97,1077.29,2010-10-10
11241,40435.2,0.0,411.16,0.0,29.42,8.61,1128.48,2010-10-11
11242,40435.2,0.0,367.5,0.0,28.02,11.03,1322.34,2010-10-12
11243,40089.6,2.84,273.28,0.0,25.61,12.55,1444.12,2010-10-13
11244,40089.6,0.0,330.22,0.0,22.25,8.51,1120.51,2010-10-14
11245,40089.6,0.0,373.91,0.0,21.01,4.4,831.94,2010-10-15
11246,39744.02,0.0,400.8,0.0,22.81,3.16,772.66,2010-10-16
11247,39744.02,0.0,411.04,0.0,24.41,2.63,730.73,2010-10-17
11248,39590.04,0.0,392.66,0.0,24.72,4.58,846.05,2010-10-18
11249,39398.4,0.0,373.96,0.0,25.56,6.75,980.08,2010-10-19
11250,39398.4,4.86,249.03,0.0,23.51,7.99,1079.17,2010-10-20
11251,39088.03,0.0,362.27,0.0,22.68,4.94,875.21,2010-10-21
11252,39052.79,0.0,384.79,0.0,24.71,4.02,801.66,2010-10-22
11253,39052.79,0.0,369.28,0.0,24.49,5.04,883.28,2010-10-23
11254,38707.21,0.0,331.98,0.0,25.32,8.64,1131.4,2010-10-24
11255,38707.21,45.71,194.1,0.0,24.97,12.74,1461.54,2010-10-25
11256,38707.21,18.23,170.39,0.0,25.18,14.4,1639.69,2010-10-26
11257,38361.61,25.92,191.08,0.0,24.68,12.38,1438.17,2010-10-27
11258,38361.61,0.07,228.7,0.0,21.8,11.03,1322.68,2010-10-28
11259,38361.61,0.0,317.1,0.0,19.33,3.35,780.13,2010-10-29
11260,38016.01,0.0,346.89,0.0,19.17,0.32,624.61,2010-10-30
11261,38016.01,0.0,347.82,0.0,21.85,2.09,720.0,2010-10-31
11262,38016.01,0.0,328.15,0.0,22.68,4.38,830.46,2010-11-01
11263,37670.43,0.0,241.87,0.0,20.78,8.69,1134.85,2010-11-02
11264,37670.43,3.94,129.73,0.0,17.13,8.95,1156.04,2010-11-03
11265,37670.43,8.23,108.65,0.0,13.31,6.72,979.19,2010-11-04
11266,37360.05,0.0,156.23,0.0,10.21,3.25,779.95,2010-11-05
11267,37324.81,0.39,213.5,0.0,7.91,-1.87,537.73,2010-11-06
11268,37324.81,0.0,296.46,0.0,11.81,-2.77,498.54,2010-11-07
11269,37170.83,0.0,335.84,0.0,17.63,-1.23,560.0,2010-11-08
11270,36979.21,0.0,341.02,0.0,20.58,0.35,625.65,2010-11-09
11271,36979.21,0.0,341.33,0.0,22.58,1.57,683.7,2010-11-10
11272,36963.17,0.0,331.06,0.0,22.67,2.54,730.73,2010-11-11
11273,36642.45,0.0,327.18,0.0,23.72,3.4,789.61,2010-11-12
11274,36633.61,0.0,307.11,0.0,21.92,3.84,800.85,2010-11-13
11275,36633.61,4.14,194.52,0.0,18.41,4.98,878.09,2010-11-14
11276,36530.71,6.43,145.0,0.0,12.13,2.91,755.49,2010-11-15
11277,36287.99,31.43,143.97,0.0,15.08,5.88,920.24,2010-11-16
11278,36287.99,10.06,196.94,0.0,15.52,2.09,715.98,2010-11-17
11279,36287.99,0.0,233.7,0.0,14.36,3.0,759.72,2010-11-18
11280,36185.11,0.0,248.13,0.0,15.79,3.4,786.52,2010-11-19
11281,35951.24,0.0,271.57,0.0,18.27,3.94,800.0,2010-11-20
11282,35942.39,0.0,248.24,0.0,20.49,7.69,1055.32,2010-11-21
11283,35942.39,0.0,223.11,0.0,21.78,10.52,1281.73,2010-11-22
11284,35926.37,11.21,181.61,0.0,21.51,10.41,1272.83,2010-11-23
11285,35678.33,11.03,165.7,0.0,18.5,7.65,1052.79,2010-11-24
11286,35596.79,7.35,152.78,0.0,19.48,9.53,1202.56,2010-11-25
11287,35596.79,17.58,230.93,0.0,19.53,0.37,627.02,2010-11-26
11288,35596.79,0.0,221.45,0.0,6.89,-3.6,471.57,2010-11-27
11289,35580.74,0.0,271.37,0.0,10.69,-3.47,476.03,2010-11-28
11290,35442.83,0.0,237.75,0.0,11.79,0.16,617.98,2010-11-29
11291,35260.01,63.15,166.66,0.0,16.3,5.46,911.8,2010-11-30
11292,35251.17,30.44,215.62,0.0,11.82,-2.8,498.16,2010-12-01
11293,35251.17,0.0,228.52,0.0,6.64,-4.03,443.82,2010-12-02
11294,35251.17,0.0,260.05,0.0,10.24,-2.97,482.66,2010-12-03
11295,35251.17,0.0,250.79,0.0,12.21,-0.69,583.43,2010-12-04
11296,35148.29,0.0,212.38,0.0,8.52,-1.71,541.12,2010-12-05
11297,35040.67,0.0,144.23,0.0,1.3,-5.11,421.1,2010-12-06
11298,34940.83,0.0,153.88,0.0,0.13,-6.67,367.17,2010-12-07
11299,34905.59,0.0,186.37,0.0,0.59,-7.59,344.79,2010-12-08
11300,34905.59,0.0,264.76,0.0,3.7,-9.37,292.63,2010-12-09
11301,34905.59,0.0,271.87,0.0,8.29,-5.51,408.58,2010-12-10
11302,34905.59,5.53,184.76,0.0,9.81,0.87,643.79,2010-12-11
11303,34905.59,15.09,212.31,0.0,8.06,-5.2,417.29,2010-12-12
11304,34905.59,3.38,138.25,0.0,-4.28,-9.99,286.44,2010-12-13
11305,34905.59,0.0,233.68,0.0,-4.52,-13.13,225.51,2010-12-14
11306,34889.55,0.32,235.07,0.0,-0.86,-9.78,289.95,2010-12-15
11307,34889.55,3.9,218.09,0.0,8.52,-3.68,471.02,2010-12-16
11308,34854.31,1.2,266.57,0.0,9.95,-2.57,508.67,2010-12-17
11309,34802.7,0.0,220.37,0.0,5.12,-3.28,478.23,2010-12-18
11310,34802.7,0.0,255.69,0.0,4.87,-5.5,409.58,2010-12-19
11311,34802.7,0.0,300.17,0.0,7.42,-6.26,382.32,2010-12-20
11312,34802.7,1.38,260.04,0.0,9.78,-1.1,564.95,2010-12-21
11313,34802.7,3.0,207.23,0.0,11.69,2.44,724.92,2010-12-22
11314,34802.7,0.0,279.11,0.0,9.1,-3.35,478.16,2010-12-23
11315,34854.31,0.0,250.5,0.0,5.95,-4.31,446.24,2010-12-24
11316,34854.31,7.83,182.0,0.0,6.36,-3.45,475.08,2010-12-25
11317,34889.55,8.88,102.32,0.0,0.21,-4.43,443.12,2010-12-26
11318,34905.59,0.0,157.51,0.0,-1.04,-6.4,378.88,2010-12-27
11319,34905.59,0.0,284.3,0.0,1.58,-10.12,280.01,2010-12-28
11320,34905.59,0.0,301.95,0.0,6.73,-6.72,370.53,2010-12-29
11321,34905.59,0.34,180.98,0.0,8.6,2.21,713.39,2010-12-30
11322,34905.59,0.0,200.66,0.0,14.62,7.22,1017.36,2010-12-31
11323,34905.59,68.22,179.73,0.0,16.99,6.91,994.0,2011-01-01
11324,34905.59,2.38,274.92,0.0,10.1,-4.13,449.18,2011-01-02
11325,34914.43,0.0,299.51,0.0,6.02,-7.8,339.75,2011-01-03
11326,34987.14,0.0,305.29,0.0,9.39,-5.38,417.86,2011-01-04
11327,35097.22,3.74,248.86,0.0,9.05,-2.44,517.01,2011-01-05
11328,35235.14,8.02,152.72,0.0,7.08,-0.33,595.54,2011-01-06
11329,35251.17,0.0,221.9,0.0,8.66,0.37,623.05,2011-01-07
11330,35251.17,0.0,285.87,0.0,8.18,-3.91,453.44,2011-01-08
11331,35251.17,4.2,256.65,0.0,0.96,-9.79,287.6,2011-01-09
11332,35251.17,14.42,157.09,0.0,-0.22,-6.58,371.56,2011-01-10
11333,35332.73,1.99,132.06,0.0,-0.31,-4.46,441.47,2011-01-11
11334,35493.88,2.63,219.63,0.0,-0.95,-8.63,316.05,2011-01-12
11335,35596.79,0.0,208.69,0.0,-3.32,-9.51,288.27,2011-01-13
11336,35596.79,0.0,350.54,0.0,0.0,-13.21,222.02,2011-01-14
11337,35596.79,0.0,362.86,0.0,3.78,-10.63,274.14,2011-01-15
11338,35605.63,0.0,334.05,0.0,6.18,-5.82,399.87,2011-01-16
11339,35839.5,0.0,331.53,0.0,9.02,-2.81,496.97,2011-01-17
11340,35942.39,4.9,145.22,0.0,8.26,2.5,729.16,2011-01-18
11341,35942.39,6.15,150.72,0.0,7.16,1.35,673.48,2011-01-19
11342,35942.39,2.57,133.82,0.0,3.33,-1.17,562.25,2011-01-20
11343,36023.92,2.9,253.47,0.0,2.16,-7.54,345.18,2011-01-21
11344,36287.99,0.0,280.54,0.0,0.69,-7.74,339.93,2011-01-22
11345,36287.99,0.0,294.96,0.0,3.81,-5.29,418.0,2011-01-23
11346,36287.99,0.0,302.03,0.0,7.76,-1.99,530.12,2011-01-24
11347,36369.55,8.73,204.83,0.0,9.96,1.28,665.8,2011-01-25
11348,36633.61,11.33,179.33,0.0,6.19,-1.03,568.49,2011-01-26
11349,36633.61,0.0,313.03,0.0,4.64,-5.67,403.55,2011-01-27
11350,36633.61,0.0,342.19,0.0,9.69,-2.71,503.63,2011-01-28
11351,36825.24,0.0,374.35,0.0,13.93,-2.04,520.0,2011-01-29
11352,36979.21,0.0,381.29,0.0,18.24,0.42,624.42,2011-01-30
11353,36979.21,4.63,256.99,0.0,16.84,7.05,1004.44,2011-01-31
11354,36988.06,8.51,182.47,0.0,13.9,6.39,962.14,2011-02-01
11355,37324.81,15.53,275.56,0.0,10.4,-3.84,457.51,2011-02-02
11356,37324.81,0.0,262.53,0.0,0.16,-7.22,354.63,2011-02-03
11357,37324.81,6.99,177.74,0.0,1.41,-4.84,428.45,2011-02-04
11358,37567.55,7.45,136.29,0.0,4.2,-0.49,593.26,2011-02-05
11359,37670.43,0.0,325.02,0.0,5.68,-3.91,451.86,2011-02-06
11360,37670.43,0.0,372.5,0.0,9.97,-2.48,509.29,2011-02-07
11361,37862.06,0.04,339.27,0.0,5.68,-4.3,447.4,2011-02-08
11362,38016.01,0.0,348.93,0.0,3.53,-6.88,362.18,2011-02-09
11363,38016.01,3.47,301.41,0.0,3.93,-7.78,337.47,2011-02-10
11364,38151.09,0.0,420.65,0.0,3.06,-10.14,280.1,2011-02-11
11365,38361.61,0.0,439.06,0.0,7.59,-7.59,346.59,2011-02-12
11366,38361.61,0.0,449.73,0.0,12.84,-4.15,440.39,2011-02-13
11367,38553.24,0.0,427.26,0.0,16.96,0.26,620.21,2011-02-14
11368,38707.21,0.0,415.68,0.0,17.5,0.19,615.99,2011-02-15
11369,38707.21,0.0,387.1,0.0,16.99,2.59,735.93,2011-02-16
11370,38949.91,0.0,377.81,0.0,17.77,3.75,798.7,2011-02-17
11371,39052.79,0.0,348.69,0.0,18.65,6.3,944.91,2011-02-18
11372,39052.79,0.0,278.83,0.0,17.71,8.73,1138.7,2011-02-19
11373,39398.4,0.0,344.82,0.0,18.55,6.4,951.85,2011-02-20
11374,39398.4,0.0,286.53,0.0,19.92,10.54,1282.81,2011-02-21
11375,39398.4,0.36,349.74,0.0,18.52,6.37,951.84,2011-02-22
11376,39744.02,0.0,413.16,0.0,16.26,-0.27,597.54,2011-02-23
11377,39744.02,6.09,321.12,0.0,19.57,4.71,857.81,2011-02-24
11378,39752.86,16.35,274.74,0.0,19.9,6.42,959.27,2011-02-25
11379,40089.6,0.0,412.45,0.0,14.31,-1.7,543.82,2011-02-26
11380,40089.6,0.0,407.31,0.0,20.39,4.06,822.7,2011-02-27
11381,40332.31,10.37,292.74,0.0,22.92,10.58,1286.22,2011-02-28
11382,40435.2,9.42,376.2,0.0,20.25,0.88,647.57,2011-03-01
11383,40435.2,0.0,437.22,0.0,17.48,-0.51,590.51,2011-03-02
11384,40780.8,0.0,428.56,0.0,19.49,1.97,716.88,2011-03-03
11385,40780.8,0.0,338.91,0.0,19.18,7.6,1048.34,2011-03-04
11386,40780.8,35.05,217.22,0.0,17.18,7.84,1067.58,2011-03-05
11387,41126.39,37.71,217.78,0.0,11.06,2.05,711.97,2011-03-06
11388,41126.39,0.0,201.86,0.0,7.11,1.23,666.56,2011-03-07
11389,41472.0,0.02,282.19,0.0,10.61,2.06,710.77,2011-03-08
11390,41472.0,61.8,173.26,0.0,12.91,6.1,945.87,2011-03-09
11391,41472.0,11.88,218.11,0.0,12.48,3.79,804.36,2011-03-10
11392,41817.6,0.03,256.29,0.0,7.79,0.51,631.48,2011-03-11
11393,41817.6,0.0,431.3,0.0,15.36,0.25,621.42,2011-03-12
11394,41952.67,0.0,428.22,0.0,19.95,4.62,849.42,2011-03-13
